Country,risk_score,risk_level
USA,6.891613747300198,Low
Japan,774.0341925565001,Medium
USA,1855.2748142564003,Medium
Australia,3088.4370495542,High
UK,1478.54166357,Medium
Brazil,1236.7709615764002,Medium
France,3009.4446675095,High
China,2094.2167080836,High
Japan,3308.6468198054004,High
France,-1088.6064598946,Low
USA,-121.64744174379999,Low
Japan,1874.4335678213004,Medium
Japan,2961.2122168422998,High
UK,2676.8955372848004,High
China,809.7458870656003,Medium
UK,-1256.4257814877,Low
China,277.9278379684001,Low
China,2073.6911579483003,High
China,2870.1018835448,High
China,1010.5687845762,Medium
UK,536.6151985768003,Low
Brazil,1467.9515199854002,Medium
Brazil,1828.2011207605,Medium
Germany,1899.2055060137006,Medium
India,768.0746712859,Medium
Canada,1490.693398197,Medium
Brazil,1952.9564464941004,High
Australia,275.85587325910006,Low
Brazil,1027.2570312975,Medium
UK,793.2422809656,Medium
Australia,1166.0662053295,Medium
Canada,1939.0819141325,High
Germany,3718.5896413977,High
UK,-356.89205830659967,Low
Germany,2122.2219664887,High
Japan,1950.0862982597005,High
Australia,328.14780998250006,Low
Brazil,134.89305772920005,Low
UK,1725.0943269313,Medium
USA,988.8250117575003,Medium
France,733.8422281607002,Medium
India,-890.8986963211,Low
UK,1651.9359143233,Medium
Australia,2463.7664833796,High
Japan,2903.0474146821,High
Australia,380.31305695290007,Low
Australia,176.99867026610013,Low
India,1402.6258142593997,Medium
Germany,1203.4525703865,Medium
Australia,2658.5659285430997,High
Brazil,1832.0911172415008,Medium
UK,504.68789906810014,Low
India,2517.0242591209,High
Australia,-33.01152069529985,Low
India,-387.7633060976,Low
Brazil,331.21019527650003,Low
Japan,1995.4072153747002,High
Australia,-449.0282400029,Low
Germany,2281.9264935491,High
Australia,851.306490766,Medium
Canada,1343.5080609675,Medium
Brazil,-805.121005109,Low
Canada,932.9121854614002,Medium
Germany,2621.6155354579005,High
Brazil,-154.59287212679965,Low
China,618.3011410307,Medium
UK,800.5377049545,Medium
India,2374.5728681866003,High
Canada,3005.6181010107,High
India,-992.3141972321998,Low
Brazil,2767.6560457055,High
Canada,1921.1338355449,High
France,2724.3196865537,High
Germany,2271.3954252105,High
Germany,1657.7049733289,Medium
France,972.7465175247,Medium
Canada,2944.4058176502,High
Australia,1560.2774145508,Medium
France,2818.8856041213994,High
China,784.362040488,Medium
Japan,15.96938732640001,Low
Germany,2352.0671927230005,High
UK,-472.4550668413999,Low
China,1578.3730582577,Medium
UK,1714.9598836914,Medium
Canada,3590.7696005138005,High
Germany,159.0891937217001,Low
Brazil,863.9875015563003,Medium
USA,154.39535182660006,Low
Brazil,2270.0936279493,High
USA,1084.9419353166004,Medium
India,906.2206612115001,Medium
USA,1174.7222951032002,Medium
China,2299.1677803790003,High
Canada,-248.55696769379995,Low
Canada,3102.4437991689,High
Brazil,411.75213776329997,Low
Brazil,-189.85708249200002,Low
UK,2247.5687920397004,High
Japan,1985.0802721211,High
Australia,-721.6292764112,Low
USA,725.3395338478002,Medium
Germany,268.7046941883,Low
France,290.99356370499993,Low
Germany,1687.7523854406004,Medium
India,2411.707587787,High
India,1743.3998465639997,Medium
India,1517.6985333099,Medium
Brazil,2191.2610801408,High
UK,1839.5286677465003,Medium
India,3252.8552990913004,High
Australia,1966.7342924835002,High
India,2722.2794995891,High
Brazil,372.54775311820003,Low
USA,1333.5804044269,Medium
France,-740.6377390577999,Low
France,2317.5730641832006,High
UK,2605.2047805669,High
Brazil,-464.60079386689995,Low
Japan,-208.27187879819985,Low
Canada,770.4934103781,Medium
India,2792.5458160214002,High
China,549.7371300760001,Low
Canada,809.7920081387002,Medium
UK,1666.6135525804,Medium
France,-93.09558389969993,Low
Germany,-204.44251698379992,Low
USA,3601.1123772345,High
Canada,-644.3599531737999,Low
Germany,2704.2833870109002,High
Australia,977.1079819397002,Medium
India,497.2381861417001,Low
Canada,1948.6617590339004,High
Australia,488.46843255659996,Low
France,2821.7451536972003,High
Canada,-12.404582620700012,Low
Germany,1527.5169085960001,Medium
Japan,1791.0480803042003,Medium
USA,-80.16896150089997,Low
India,796.1009518002004,Medium
USA,1387.9623450272002,Medium
Australia,-1245.6782572596,Low
UK,859.3386660801001,Medium
France,-724.0179110372,Low
Canada,-75.74742096669999,Low
Australia,1021.4216967894002,Medium
China,298.58821513450016,Low
India,3597.9682717202004,High
China,3204.9135048483,High
France,-47.070555856000055,Low
USA,1197.4122142546003,Medium
India,705.7274355070999,Medium
Canada,432.8728299185001,Low
Canada,352.78054583530025,Low
France,1487.5614695860004,Medium
Canada,187.0686195321,Low
Canada,626.6216556936,Medium
UK,1058.2436888606999,Medium
Germany,3012.9746238920006,High
Brazil,2106.2054964340005,High
Japan,-574.4069569495998,Low
USA,-225.03268123949988,Low
Brazil,545.9690520045999,Low
Canada,1186.7834515187003,Medium
China,1691.1170489889,Medium
Canada,2866.3811160764003,High
France,-109.92386854629979,Low
China,412.4932074922001,Low
France,-302.89080149639994,Low
France,505.93476111500013,Low
Germany,1707.7333119876002,Medium
UK,966.4032481650003,Medium
UK,2542.1015703692,High
France,-100.65421130489995,Low
France,1759.286120786,Medium
China,317.14525204539996,Low
India,1259.7200907893002,Medium
USA,1727.6932520494001,Medium
USA,933.2220801651006,Medium
Canada,-396.1549542191,Low
Germany,373.2622417613002,Low
UK,945.6458778085002,Medium
Canada,2988.2508540247004,High
Japan,796.0490318295999,Medium
Brazil,1527.8184928608002,Medium
Germany,-411.4130701996,Low
Brazil,1796.2553547927002,Medium
China,2594.9531039988005,High
France,722.6975467072002,Medium
India,820.4475631778002,Medium
France,181.1741548284,Low
France,2343.6610486706004,High
China,2248.8449031989003,High
Japan,701.646565605,Medium
Australia,2053.3805040129,High
UK,2315.2359972651007,High
UK,-941.8871791101001,Low
USA,579.844861953,Low
Germany,2695.3605277358,High
USA,1584.6540749539001,Medium
Japan,272.79924825579997,Low
USA,-1104.1124791981,Low
Brazil,-69.00440119559994,Low
UK,1971.9831965545,High
Canada,984.9004719237001,Medium
Germany,209.94863058010014,Low
Australia,2430.7288274685,High
Japan,1206.7599738666001,Medium
Germany,2155.5816727960005,High
India,2361.5002916658,High
China,312.0901054732003,Low
Australia,40.84416473659999,Low
China,471.67315663420015,Low
USA,1352.6588232338004,Medium
Australia,1970.5931917349005,High
India,2815.0961826847997,High
India,1908.2161973718003,High
Canada,2013.8546572673001,High
China,2388.9329696092004,High
China,2281.542059964,High
China,693.0146974211001,Medium
France,2228.9324041569,High
Germany,-191.31455625369995,Low
India,2758.0788860753005,High
Germany,2695.4627604467,High
China,-373.8872732763999,Low
Brazil,1380.9724427836002,Medium
Japan,1800.9189062940004,Medium
Germany,1980.7241049434,High
USA,1712.9795885759004,Medium
Brazil,176.54429943240018,Low
Germany,-45.49875384259997,Low
Australia,2575.577792931,High
Germany,318.4167099000001,Low
Brazil,1800.7873881446,Medium
France,3116.8339329567,High
France,-491.22771035809996,Low
India,1586.3728427083,Medium
UK,-169.2542584740999,Low
Germany,621.0004890563002,Medium
USA,159.56837790170016,Low
Australia,2547.2234230579998,High
China,-231.64528144339988,Low
Australia,1826.0373555334002,Medium
USA,118.80665626180007,Low
Brazil,-406.3207623441999,Low
Australia,189.4665692594,Low
India,3017.4600766159997,High
China,1185.0770390771002,Medium
Japan,2016.0825641181,High
India,2231.4890819608004,High
Brazil,1787.6776822519,Medium
Canada,3259.1963441708003,High
France,2378.3094432408006,High
USA,-909.8792478309997,Low
UK,383.33603129820006,Low
USA,1865.5841610188002,Medium
China,1282.2865779090998,Medium
USA,269.88399012450003,Low
India,2245.1735736693004,High
Japan,1682.7982755698001,Medium
USA,-431.38682099539994,Low
Brazil,1317.7295582381003,Medium
Brazil,1371.9833828955996,Medium
Germany,-199.0097892778,Low
India,1766.5336278234997,Medium
Germany,1326.7041507687004,Medium
Germany,1934.0444102513998,High
Australia,544.3658699854,Low
Australia,1399.7714085363,Medium
UK,1341.3352344750003,Medium
Brazil,-36.302549391200046,Low
Brazil,2097.4817674088004,High
China,2915.2120167359,High
Australia,3122.5307013333004,High
China,2146.692712885,High
Brazil,100.2034334667,Low
Brazil,2702.9420912662004,High
Australia,2112.9871812837,High
Brazil,389.9162790527,Low
UK,-398.68953127709995,Low
Japan,-496.6743032199,Low
India,2914.2248873867998,High
Japan,3316.7682177955,High
USA,1284.7400432139002,Medium
France,1038.2321822633003,Medium
Australia,1597.1420283874,Medium
China,375.6304229051002,Low
USA,-685.3166665419,Low
USA,1602.8474833929001,Medium
Australia,-308.0397188671999,Low
Australia,2475.937176533,High
France,1058.9301764860002,Medium
China,-570.8227271568,Low
Australia,-419.3947173911,Low
UK,-505.57232511489997,Low
Canada,2867.6277748916,High
Germany,3158.5727774009006,High
USA,771.8787563798999,Medium
India,2901.4967574101,High
Canada,1529.9041148649,Medium
Germany,112.90938802850002,Low
USA,1747.0452622864,Medium
UK,152.70722874910007,Low
Germany,938.2127473933003,Medium
Japan,2419.5895999057,High
UK,245.67860367590015,Low
China,66.0175748117997,Low
Germany,2250.7639889426,High
Canada,1333.3765377135999,Medium
France,2118.378705297,High
UK,1008.157475188,Medium
Japan,-807.8734027515,Low
Germany,2783.5664673479,High
Japan,-308.3497791870998,Low
India,178.73805619760003,Low
USA,1058.2616270518001,Medium
Germany,554.7628202086005,Low
India,2715.0088974847004,High
Australia,1977.4906359944,High
India,2669.9894322048003,High
India,-113.51954133739991,Low
France,2552.1683455022003,High
France,3408.1299665304,High
Germany,1898.184212833,Medium
China,-608.7220969605,Low
Germany,3286.1405461136,High
UK,214.68406146820007,Low
Canada,1996.0398811884006,High
India,-699.0146115767,Low
Japan,-1172.316723463,Low
France,1920.4563029250003,High
Brazil,492.7023550475001,Low
China,3485.0232802729,High
UK,269.7616403512998,Low
India,2055.6049692458,High
China,1479.7553292052003,Medium
India,314.7174545242999,Low
Japan,967.4193641318002,Medium
USA,2303.707810181,High
Canada,2569.5273637084997,High
China,-880.3988023992998,Low
Brazil,2303.7430848159997,High
China,734.5949635160002,Medium
Brazil,144.3417870814999,Low
Canada,678.5152446394003,Medium
France,1699.0648419281,Medium
Australia,-254.3876557092999,Low
USA,1680.9717081013002,Medium
USA,1178.5635701987003,Medium
India,916.8144484559004,Medium
Germany,2638.4441910458004,High
France,919.6129890063,Medium
Australia,2545.1545479909,High
UK,-546.1887571373,Low
Australia,3052.5997599243005,High
UK,1624.2721388351003,Medium
India,873.1769587343,Medium
Australia,703.5258797198002,Medium
Australia,1563.6599833768,Medium
Brazil,-819.120397867,Low
Germany,-30.37488309029993,Low
UK,2372.0113618478003,High
USA,-505.71624346029995,Low
France,351.10946909130007,Low
Australia,835.5441446785001,Medium
Japan,-210.39569161559996,Low
France,-877.7164803997,Low
Australia,167.75201817310017,Low
India,2158.9771774959,High
UK,2984.8064078626,High
China,2515.0797087498,High
Brazil,-5.11100718729972,Low
India,1346.7801971236001,Medium
USA,-82.66766175349971,Low
Japan,-219.81708934230005,Low
Brazil,2360.7271618450995,High
Canada,2869.9587015645,High
France,-909.1731163561,Low
China,939.7663625473999,Medium
Japan,2499.5276157844,High
China,2027.3807285554005,High
China,-908.6710309079999,Low
UK,-484.1997785619001,Low
Japan,2096.5987104071,High
Germany,3037.7814969203005,High
Japan,3533.0320961188004,High
Japan,868.1711945365003,Medium
Australia,3334.8647908350003,High
USA,-1351.3406574013998,Low
Australia,1756.7754408432002,Medium
Canada,1665.1781226308008,Medium
France,2185.4135838439,High
Australia,2077.0075501849,High
France,1389.6191827607001,Medium
Brazil,761.1543088153999,Medium
Germany,1745.5313289063,Medium
France,-1061.0263240852998,Low
China,2195.8176143232004,High
UK,2922.2270569192997,High
Japan,3601.0408557350997,High
Germany,684.1386740272001,Medium
Germany,1256.9452852302002,Medium
India,-619.543180464,Low
France,491.0062320068,Low
China,-166.19409942989978,Low
Brazil,1767.4450046014,Medium
Australia,1101.1878548263999,Medium
USA,1927.7408988209004,High
France,-466.8394430827,Low
Brazil,892.4460648581003,Medium
Australia,1386.2384454708,Medium
Germany,-4.343898289499748,Low
Brazil,3146.1696277262,High
Canada,-1240.7788932616,Low
France,2057.4324116416,High
UK,3133.5073097552004,High
India,83.53348075450002,Low
USA,2494.0231401728006,High
China,127.56653908550015,Low
Canada,2569.3828417078,High
UK,894.7156288164,Medium
Japan,1184.9594479593998,Medium
UK,1249.0615978095004,Medium
Australia,2406.3830567071004,High
Australia,2068.3269119501,High
Australia,3105.8314532756003,High
Canada,2275.7104471716,High
Japan,488.9663791632004,Low
Canada,673.4733862206003,Medium
India,855.5682707951,Medium
India,2538.3559028527,High
UK,2414.9993926188004,High
France,1866.3932232745005,Medium
UK,-123.45746713460002,Low
Canada,2603.2819271003004,High
USA,-513.5672819223997,Low
France,-161.20119586729993,Low
Japan,1424.6637049286003,Medium
Japan,2120.6775561293002,High
UK,3077.7975318961003,High
India,1700.2246716568002,Medium
Canada,-808.8417874567999,Low
Brazil,3273.6680211301,High
Japan,558.3562853894,Low
UK,-429.72961819349996,Low
India,3.0248066575002213,Low
India,629.4613630923001,Medium
USA,3029.6445357285,High
Canada,295.4638447397001,Low
France,1025.2066009114005,Medium
India,974.8405999799004,Medium
France,2710.0199787757,High
Germany,2959.9734325861996,High
China,-1172.8230260327,Low
Australia,591.5840078233002,Medium
China,2027.5358207455004,High
Canada,-1128.3887643555001,Low
Japan,2099.415064655,High
Canada,801.0924427928,Medium
UK,1891.2844887872,Medium
France,-1238.9496431974999,Low
UK,-363.3890246244,Low
Germany,2099.5875700551005,High
China,1687.5380973805002,Medium
Canada,-4.617064416099964,Low
France,2160.5969397105,High
USA,538.5237098270002,Low
Canada,692.4073522683001,Medium
Germany,164.30486364210014,Low
India,2907.886776083,High
UK,1295.3931344757002,Medium
India,2645.7244507649007,High
India,555.4433669908001,Low
Japan,3053.9528025574004,High
France,719.9473480126999,Medium
UK,1364.418706264,Medium
Japan,-930.9447011200998,Low
Canada,2839.8435736998003,High
Japan,2463.0384869543,High
China,-16.21799293529989,Low
Canada,49.438770821700246,Low
Canada,3198.6515777715,High
Germany,-381.25006794789994,Low
Canada,-116.85285670109997,Low
Germany,802.5863356388,Medium
Japan,1899.4444408169006,Medium
Germany,-1283.3562821269,Low
Germany,2560.5317986390005,High
France,1112.0162306265001,Medium
France,43.86551002770011,Low
USA,1619.2276745290999,Medium
Germany,1401.8397995762002,Medium
China,-890.1524985709002,Low
Australia,106.02353011449998,Low
Japan,-469.64182661,Low
Australia,1233.452164854,Medium
USA,3421.8460193381,High
India,3395.1135423077003,High
Australia,-107.61785309349989,Low
India,1640.5332928624002,Medium
France,1908.9046545294,High
India,2261.1528296614,High
UK,1609.5694385679,Medium
Brazil,2647.9430329180004,High
USA,-149.2219117535999,Low
France,3016.8492517155,High
Canada,937.3215219486003,Medium
Brazil,2465.0639419291,High
Japan,-389.9543430713,Low
Canada,-204.11094945089997,Low
UK,2373.5275923505997,High
USA,2603.1976170305006,High
China,2435.4698734905005,High
UK,831.4214816344,Medium
UK,2257.7872593994,High
Australia,1265.6795721461006,Medium
China,191.7143280984003,Low
UK,1173.6217409314002,Medium
India,-170.4583431868998,Low
India,553.3480698841,Low
UK,2008.5325641932002,High
Australia,374.0568329913001,Low
India,1841.1770740685001,Medium
Canada,2078.9275889376,High
China,2918.9908477540007,High
China,2790.1041772762,High
India,3462.5917775341004,High
Germany,1352.1719294862,Medium
Brazil,2632.4169643138002,High
UK,-478.9822499935999,Low
China,1519.6898615221003,Medium
Canada,-70.57787011129983,Low
Canada,3436.3925931229005,High
Canada,-74.9653750015998,Low
Germany,3020.6272071891,High
China,651.1234592754004,Medium
Canada,1958.1457599459,High
France,2649.1267247439,High
Brazil,1955.5419779578003,High
USA,526.4114179974999,Low
Japan,276.7272551778,Low
France,716.5691121962002,Medium
China,-1287.2282276782,Low
Brazil,1414.7193332638,Medium
China,727.8084643406003,Medium
India,1365.3632547954005,Medium
China,3062.3959848932004,High
Japan,1431.6242429003,Medium
Brazil,2539.9708749038,High
USA,2024.4612830693004,High
Australia,819.4392013176002,Medium
Canada,10.28361895339998,Low
Australia,3330.7462571848005,High
China,715.3174648299,Medium
Australia,245.4911714247,Low
China,2171.8001845219,High
UK,-485.97152999249994,Low
UK,1161.2764560453,Medium
Australia,2859.0801499308004,High
USA,2596.2362435148007,High
India,325.87122357480007,Low
France,1970.3366806072002,High
UK,844.2293414745003,Medium
Germany,-689.5727175243999,Low
China,483.5557176030003,Low
USA,2489.2859269434,High
Australia,1075.2324733483001,Medium
USA,2785.1258483247,High
Brazil,-934.6053269732998,Low
UK,230.94593759650047,Low
India,-20.53867165069994,Low
Germany,-531.8049993486998,Low
Japan,-681.1792148043002,Low
India,597.0263617383999,Medium
Brazil,796.7028385509,Medium
Germany,-169.76915098059987,Low
Canada,2790.5831404376004,High
USA,-1054.7115883914,Low
Australia,1135.3569180014003,Medium
Canada,2892.1961157726005,High
Brazil,207.06142039690008,Low
Canada,2653.1044223940003,High
Germany,-139.04627356889978,Low
Brazil,2326.9349407379,High
UK,-161.7706051504997,Low
Brazil,1452.9543743586,Medium
UK,-188.99618067390003,Low
India,131.8361110116,Low
Japan,3047.8893368506997,High
Japan,1409.556160046,Medium
UK,184.62844999150013,Low
China,-789.18067356,Low
UK,606.7031922296001,Medium
UK,1412.2295734264,Medium
France,970.9596282371999,Medium
Canada,899.0831898784998,Medium
Canada,795.8450812327,Medium
India,962.8587190067,Medium
France,3468.9638801148003,High
Canada,1375.1159092523,Medium
Japan,2788.88204522,High
India,2119.1644955754,High
UK,1517.3701865546002,Medium
India,3450.6465206488997,High
Japan,2088.9986383298,High
India,1965.2975307963002,High
China,2937.6712293110004,High
UK,2485.1097436433,High
France,1100.2917401508,Medium
UK,1691.3308885661004,Medium
Canada,10.049832326600011,Low
Brazil,210.82612951380008,Low
UK,55.4006353149,Low
Canada,2588.3225015935,High
Germany,1872.4508689232002,Medium
Germany,-843.9002749278,Low
France,1898.2513368584002,Medium
UK,2941.0343504449,High
France,1594.8598431946998,Medium
India,3419.6821887544,High
USA,748.2617809385999,Medium
Brazil,405.3539551257004,Low
India,2348.0820882108,High
China,327.77916063810017,Low
China,612.1376116533002,Medium
Australia,2623.0402878621,High
Germany,-256.71150281719986,Low
France,815.8399699227001,Medium
Canada,3293.7620170571,High
France,-789.7841990787,Low
France,617.1272731937003,Medium
Japan,2368.9464811744,High
India,1345.5822441716,Medium
Canada,1678.1678135449001,Medium
USA,986.9256643123999,Medium
Brazil,2452.6554110928005,High
Australia,-692.2378634611998,Low
Australia,1572.6521156581002,Medium
Japan,30.956211433600174,Low
China,611.7546851088,Medium
USA,2293.0057676712004,High
Canada,-558.7262906816,Low
China,-602.061814475,Low
Canada,841.3404992818994,Medium
Japan,1835.6889125622004,Medium
Brazil,-344.9960523361998,Low
Canada,162.0048725419,Low
UK,928.7296828065003,Medium
Germany,1548.3626354216003,Medium
Australia,2337.5543621140996,High
India,104.24110060590033,Low
China,713.7741699679998,Medium
India,1929.9548848503998,High
India,512.7255065919,Low
Germany,1605.1403759309005,Medium
France,1040.4107563421999,Medium
Germany,-173.78181613179993,Low
Brazil,-816.7678936015,Low
Canada,-880.867952676,Low
Brazil,590.8243200686002,Medium
Germany,-59.88017655349995,Low
USA,3280.3271104723,High
UK,2452.0024503642003,High
China,1456.0975424248004,Medium
Brazil,-39.409391701799905,Low
Germany,-836.0118530855998,Low
Japan,2366.6894168031,High
UK,3560.4408983034996,High
Australia,3062.6831877206005,High
China,1181.4598889369006,Medium
Australia,2502.6933973736004,High
USA,595.5525808149998,Medium
Germany,540.7481171601,Low
India,1662.0468933245002,Medium
Brazil,3343.8280174173997,High
China,1297.3124060875002,Medium
Germany,-79.87817123549996,Low
Brazil,1435.0482976549004,Medium
France,-164.8393184699,Low
Germany,-576.9035300976,Low
Brazil,-609.6556748341999,Low
Japan,1887.0229742103004,Medium
France,960.056133107,Medium
Canada,1991.4393149336004,High
Japan,289.5448407603999,Low
Australia,262.7428491259,Low
UK,1891.0460796990005,Medium
France,1775.9367320832005,Medium
Australia,1092.2413288379003,Medium
Germany,1650.2700453491002,Medium
Japan,1518.189243267,Medium
Brazil,-1175.2389969982,Low
USA,2721.2312998507996,High
Germany,-447.1655893696999,Low
Japan,3366.9045667728,High
Canada,1039.7367814595004,Medium
China,2441.7945307395003,High
India,2294.9729018392004,High
China,-765.5662720238997,Low
Brazil,-598.7632564733999,Low
UK,2424.0729810979005,High
Canada,-320.96934224329993,Low
USA,-245.2040858083999,Low
Brazil,2225.6007797509,High
UK,1762.0182723791004,Medium
UK,1403.2404148239007,Medium
UK,1454.9085314331,Medium
Canada,-493.70088497219984,Low
China,1498.8338775101001,Medium
USA,3359.7366126902,High
USA,771.6824873676001,Medium
Canada,1074.1006142341998,Medium
UK,2467.6212106932,High
Germany,2429.4214710323004,High
Germany,74.8105736514,Low
UK,1427.4551325965,Medium
Brazil,1164.3808583780003,Medium
France,3661.667617519901,High
Brazil,2114.9076816551005,High
Germany,1919.2342002621,High
USA,203.09576698580008,Low
Germany,1584.1783699934003,Medium
China,2901.2461506167997,High
Japan,-31.15521611600002,Low
France,-240.38380280519982,Low
Canada,869.2017683259,Medium
China,2786.9515172562997,High
Canada,1440.2214107467,Medium
India,3055.8377201694,High
Brazil,3173.6811657491003,High
China,300.22102331350004,Low
Japan,1415.7234689597003,Medium
China,1428.4346611069002,Medium
Canada,1274.6731234877,Medium
Japan,1014.4891458893,Medium
India,3784.5286036063,High
Australia,754.6523044720999,Medium
Canada,2840.9049309884,High
Germany,994.0068165820003,Medium
Australia,1464.1973134169998,Medium
USA,2287.645596598301,High
Japan,726.0026649857,Medium
Australia,1220.3612979071,Medium
Canada,2793.9277833507,High
Canada,445.56592658170007,Low
USA,1397.6847211993002,Medium
Canada,437.4609786548001,Low
USA,3148.3737804218003,High
Japan,1609.4498217487003,Medium
USA,2357.832734199,High
India,6.1236165175001815,Low
India,915.5880946377001,Medium
UK,372.2439599368,Low
Brazil,2499.4576333693003,High
France,1329.3292037154001,Medium
Germany,1315.9696549031,Medium
USA,937.4233395576998,Medium
UK,3538.1738079966,High
Germany,3093.2890217284003,High
Australia,1949.1325111741003,High
France,3126.6550979165,High
UK,1912.6802129903006,High
Germany,1658.6719690068,Medium
UK,2875.189812203,High
China,2449.392884621,High
Canada,1121.1408770146002,Medium
Australia,1011.6472736841998,Medium
USA,2431.7540381427007,High
UK,2869.1339294960003,High
France,2888.2559739237004,High
China,2292.9079949016,High
China,428.3951887047,Low
France,429.1856574620001,Low
Canada,-1061.1135728849,Low
India,2454.2405195103,High
Japan,2809.4577899672,High
Brazil,1849.9632532683,Medium
USA,2599.2817453406005,High
USA,2915.5934908659,High
India,2441.1189391594003,High
Australia,492.0133756019,Low
UK,3189.7356995199,High
USA,2510.2891217944007,High
France,-204.6944792262,Low
India,836.8627064974003,Medium
Australia,204.79314432920023,Low
Brazil,-210.71699657850002,Low
USA,1676.2122304431002,Medium
Germany,-20.463841483499948,Low
Japan,340.1589501229001,Low
USA,-965.6491437669,Low
Brazil,1377.0166344313004,Medium
UK,-762.3007853077,Low
UK,1600.7658565151003,Medium
Australia,1885.1907740211004,Medium
Brazil,2540.4801988165,High
Germany,2311.995803999,High
USA,3157.6894304940006,High
Germany,2538.8841318202008,High
Canada,1928.2172610100004,High
USA,-20.34498225949983,Low
Japan,391.2688536256003,Low
Brazil,704.2553243373001,Medium
France,2586.9527615531,High
China,-7.775916314199776,Low
Japan,2367.4369615659,High
Brazil,980.7892873228001,Medium
Canada,965.1987938923003,Medium
India,3690.4432616696,High
Canada,33.274354516100175,Low
Japan,29.133493091100036,Low
France,2195.0880265108003,High
UK,1220.4541180055999,Medium
Japan,-183.657128264,Low
UK,2111.4141325435003,High
Brazil,641.2054999997001,Medium
Germany,-420.0716337688999,Low
Japan,350.24963996270014,Low
USA,1660.0890081849002,Medium
UK,175.23422796169984,Low
Brazil,2121.3416526096007,High
Japan,232.36141037870007,Low
USA,2971.9581742675,High
UK,1819.4977312640008,Medium
USA,2008.411070750201,High
Japan,2965.2809045752006,High
Brazil,1299.1918685780001,Medium
USA,1558.8406007403,Medium
Australia,802.371269956,Medium
Japan,270.3016137579,Low
China,2485.0975848951,High
Japan,-553.5316143431999,Low
India,3525.07893807,High
Canada,1980.2309160230002,High
Germany,2392.0546912992,High
China,3113.1771590943004,High
France,451.7457981954001,Low
Japan,2509.1969690344004,High
USA,-56.99965357059989,Low
USA,611.4624903767001,Medium
Brazil,1220.8360534777003,Medium
Brazil,1867.842618029,Medium
Japan,1565.1227602591,Medium
Canada,2729.0432965981004,High
Brazil,2826.0270080703003,High
UK,1393.0336349518002,Medium
Japan,1033.7747437977002,Medium
Brazil,466.5248683630001,Low
India,2511.7893148577,High
Brazil,2575.444831736,High
France,-295.5530425441999,Low
Canada,1874.8091754119,Medium
Brazil,1642.4539964754001,Medium
Brazil,140.6919349196,Low
France,277.6784206622001,Low
USA,710.1651461926001,Medium
France,802.7448781308001,Medium
Brazil,3402.1803701985,High
India,1704.1947924667,Medium
China,247.0099079235,Low
Brazil,2379.7534669186007,High
Brazil,1990.7462338393,High
USA,3072.4218022681,High
India,3447.8408434104,High
Australia,-437.4682096168999,Low
Brazil,1216.5663985238,Medium
China,2027.6510248391,High
Brazil,-191.6503622325,Low
Canada,3347.8293475982005,High
Canada,2736.0777695405,High
India,3587.3900688189,High
Germany,-853.57407143,Low
Australia,821.0196401240003,Medium
UK,-72.0531499745,Low
Australia,2779.8523677328003,High
UK,1557.7152322234,Medium
USA,2202.4794860829998,High
UK,2610.7837571649,High
Germany,503.5590588932,Low
USA,-79.06750837049992,Low
Germany,1515.4007069572003,Medium
China,2484.3937955556003,High
Brazil,891.7035687122999,Medium
Australia,-434.4687851312002,Low
India,175.2400905234001,Low
Germany,1678.9835953851998,Medium
Japan,1398.6029860854,Medium
Canada,2832.2884722023,High
Australia,-549.9266504978,Low
UK,2053.6091886168006,High
Canada,2224.1418965242,High
France,2266.0584508765996,High
India,2085.2715526592006,High
Brazil,1474.4779215719002,Medium
Japan,2474.0523122925,High
India,1764.2586205226999,Medium
Japan,1505.1996820834001,Medium
Brazil,1626.6364439031004,Medium
Japan,-210.03399027709992,Low
Brazil,2100.6903636961997,High
USA,240.0125181785001,Low
Australia,403.80339843430033,Low
Japan,823.4778923450001,Medium
Japan,1935.5587320156008,High
Australia,476.19455672380013,Low
France,-449.59536273419997,Low
Brazil,-369.0494662778,Low
China,2712.7534198326002,High
Canada,-338.72332944360005,Low
China,710.2761025442,Medium
France,2743.6843795760005,High
Canada,1747.9250121903,Medium
India,3178.2964149774,High
Canada,3433.2337512428003,High
UK,980.5386952225002,Medium
UK,-406.3634945949,Low
Canada,1125.0673710823,Medium
India,75.3948559882001,Low
China,675.4191184329001,Medium
Australia,517.8515237755998,Low
Australia,2044.7557532908004,High
Australia,3679.6751044407,High
China,1250.1816635133002,Medium
USA,813.6733590067001,Medium
Brazil,-256.6846169917,Low
USA,871.6527817811001,Medium
Japan,1752.6174802650003,Medium
France,-740.1434821504998,Low
China,742.8338457148002,Medium
China,2411.6376995321,High
Brazil,-957.6477976212,Low
USA,1519.6317704608002,Medium
Canada,1978.1871213176,High
Australia,-149.63437556799988,Low
France,2612.6751366453004,High
Canada,2643.679947213701,High
France,-305.1598950357999,Low
Germany,2408.6324733412002,High
USA,1078.3605392058,Medium
Germany,16.20095754620013,Low
Brazil,1228.2367571241998,Medium
India,1820.2679669924,Medium
Canada,1.2809521593999875,Low
Australia,598.4916169065999,Medium
USA,-334.7109394695,Low
Canada,-1075.57911276,Low
Japan,2710.3436309152,High
China,2087.6493727718,High
Germany,1105.4508113499,Medium
France,851.4705712061001,Medium
UK,-381.9270986828,Low
Germany,1421.9976269199,Medium
